#RIC,Domain,Date-Time,GMT Offset,Type,Price,Volume,Exch Time,MMT Classification
PRU.L,Market Price,2021-06-07T07:33:14.275630541Z,+1,Trade,1489.5,29,07:33:14.226780000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:14.279636451Z,+1,Trade,1490,350,07:33:14.231004000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:16.710916969Z,+1,Trade,1489.5,350,07:33:16.663907000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:46.927197269Z,+1,Trade,1489.5,1,07:33:46.878454000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:46.927197269Z,+1,Trade,1489.5,238,07:33:46.878454000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:46.927197269Z,+1,Trade,1489.5,232,07:33:46.878454000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.263032530Z,+1,Trade,1488.5,319,07:33:50.212494000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.263032530Z,+1,Trade,1488.5,350,07:33:50.212494000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.263032530Z,+1,Trade,1488,309,07:33:50.212494000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.263032530Z,+1,Trade,1488,138,07:33:50.212494000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.263032530Z,+1,Trade,1488,82,07:33:50.212494000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.263032530Z,+1,Trade,1488,650,07:33:50.212494000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.263032530Z,+1,Trade,1488,252,07:33:50.212494000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.263032530Z,+1,Trade,1487.5,350,07:33:50.212494000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.263565608Z,+1,Trade,1487.5,320,07:33:50.212494000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.263565608Z,+1,Trade,1487.5,117,07:33:50.212494000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.263565608Z,+1,Trade,1487.5,324,07:33:50.212494000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.263565608Z,+1,Trade,1487.5,141,07:33:50.212494000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.266898897Z,+1,Trade,1487.5,178,07:33:50.212494000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.267043694Z,+1,Trade,1487.5,350,07:33:50.212494000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.267043694Z,+1,Trade,1487.5,910,07:33:50.212494000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.267043694Z,+1,Trade,1488,350,07:33:50.213983000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.270838841Z,+1,Trade,1488.5,15,07:33:50.218443000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.271491511Z,+1,Trade,1488.5,370,07:33:50.218443000,12-------PH---
PRU.L,Market Price,2021-06-07T07:33:50.271491511Z,+1,Trade,1488.5,656,07:33:50.218443000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:13.399885290Z,+1,Trade,1489.5,350,07:34:13.351967000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:13.399885290Z,+1,Trade,1489.5,266,07:34:13.351967000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:13.403857250Z,+1,Trade,1489.5,124,07:34:13.351967000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:13.467049691Z,+1,Trade,1489,350,07:34:13.417712000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:13.467049691Z,+1,Trade,1489,126,07:34:13.417712000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:13.467049691Z,+1,Trade,1489,126,07:34:13.418003000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:13.467049691Z,+1,Trade,1489,224,07:34:13.418126000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:13.467049691Z,+1,Trade,1489,350,07:34:13.418949000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:20.006925134Z,+1,Trade,1489,1,07:34:19.959903000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:20.006925134Z,+1,Trade,1489,201,07:34:19.959903000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:36.995309307Z,+1,Trade,1489.5,165,07:34:36.946544000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:36.995309307Z,+1,Trade,1489.5,350,07:34:36.946544000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:36.995309307Z,+1,Trade,1489.5,119,07:34:36.946544000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:36.999324869Z,+1,Trade,1489.5,41,07:34:36.950976000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:36.999324869Z,+1,Trade,1489.5,96,07:34:36.950976000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:37.003275929Z,+1,Trade,1489.5,41,07:34:36.954562000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:37.003275929Z,+1,Trade,1489.5,96,07:34:36.954562000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:37.003275929Z,+1,Trade,1489.5,350,07:34:36.954562000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:37.211332109Z,+1,Trade,1489.5,41,07:34:37.162000000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:37.211332109Z,+1,Trade,1489.5,96,07:34:37.162000000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:39.063152852Z,+1,Trade,1489,188,07:34:39.016150000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:45.167365255Z,+1,Trade,1489.5,41,07:34:45.117868000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:45.167365255Z,+1,Trade,1489.5,96,07:34:45.117868000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:45.167365255Z,+1,Trade,1489.5,192,07:34:45.117868000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:45.167365255Z,+1,Trade,1489.5,350,07:34:45.117868000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:45.171331377Z,+1,Trade,1489.5,42,07:34:45.123330000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:45.171331377Z,+1,Trade,1489.5,99,07:34:45.123330000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:45.171331377Z,+1,Trade,1489.5,290,07:34:45.123856000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:45.175302407Z,+1,Trade,1489.5,42,07:34:45.127247000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:45.175302407Z,+1,Trade,1489.5,99,07:34:45.127247000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:47.151623219Z,+1,Trade,1489,350,07:34:47.104097000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:59.914945962Z,+1,Trade,1489.5,42,07:34:59.866766000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:59.915563440Z,+1,Trade,1489.5,99,07:34:59.866766000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:59.915563440Z,+1,Trade,1489.5,350,07:34:59.866766000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:59.919563474Z,+1,Trade,1489.5,136,07:34:59.866766000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:59.919563474Z,+1,Trade,1489.5,205,07:34:59.866842000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:59.923525880Z,+1,Trade,1489.5,43,07:34:59.871075000,12-------PH---
PRU.L,Market Price,2021-06-07T07:34:59.923525880Z,+1,Trade,1489.5,100,07:34:59.871075000,12-------PH---
PRU.L,Market Price,2021-06-07T07:35:00.211245499Z,+1,Trade,1489,184,07:35:00.163746000,12-------PH---
PRU.L,Market Price,2021-06-07T07:35:01.642921124Z,+1,Trade,1489,0,07:35:01.490000000,47------MP----
PRU.L,Market Price,2021-06-07T07:37:04.251334551Z,+1,Trade,1488,143,07:37:04.200838000,12-------PH---
PRU.L,Market Price,2021-06-07T07:37:05.987640592Z,+1,Trade,1488,97,07:37:05.940721000,12-------PH---
PRU.L,Market Price,2021-06-07T07:37:05.991642790Z,+1,Trade,1488,46,07:37:05.943049000,12-------PH---
PRU.L,Market Price,2021-06-07T07:37:57.063260407Z,+1,Trade,1488.5,206,07:37:57.015327000,12-------PH---
PRU.L,Market Price,2021-06-07T07:37:57.063260407Z,+1,Trade,1488.5,218,07:37:57.015327000,12-------PH---
PRU.L,Market Price,2021-06-07T07:38:15.798985359Z,+1,Trade,1488.5,160,07:38:15.751403000,12-------PH---
PRU.L,Market Price,2021-06-07T07:38:35.183750652Z,+1,Trade,1488.5,0,07:38:35.115000000,47------MP----
PRU.L,Market Price,2021-06-07T07:38:41.327782414Z,+1,Trade,1488.5,313,07:38:41.280240000,12-------PH---
PRU.L,Market Price,2021-06-07T07:38:41.327782414Z,+1,Trade,1488.5,7,07:38:41.280377000,12-------PH---
PRU.L,Market Price,2021-06-07T07:39:12.919019594Z,+1,Trade,1488,372,07:39:12.872589000,12-------PH---
PRU.L,Market Price,2021-06-07T07:39:12.931928632Z,+1,Trade,1488,320,07:39:12.884262000,12-------PH---
PRU.L,Market Price,2021-06-07T07:39:12.943136656Z,+1,Trade,1488,191,07:39:12.894415000,12-------PH---
PRU.L,Market Price,2021-06-07T07:39:12.943136656Z,+1,Trade,1488,33,07:39:12.894489000,12-------PH---
PRU.L,Market Price,2021-06-07T07:39:12.943136656Z,+1,Trade,1488,191,07:39:12.894489000,12-------PH---
PRU.L,Market Price,2021-06-07T07:39:12.943136656Z,+1,Trade,1488,159,07:39:12.894504000,12-------PH---
PRU.L,Market Price,2021-06-07T07:39:12.943136656Z,+1,Trade,1488,65,07:39:12.894753000,12-------PH---
PRU.L,Market Price,2021-06-07T07:39:12.943883467Z,+1,Trade,1488,350,07:39:12.896323000,12-------PH---
PRU.L,Market Price,2021-06-07T07:39:18.947022057Z,+1,Trade,1488.5,213,07:39:18.896818000,12-------PH---
PRU.L,Market Price,2021-06-07T07:40:14.551198898Z,+1,Trade,1488.49,6,07:40:13.418000000,45------MP----
PRU.L,Market Price,2021-06-07T07:40:40.999022940Z,+1,Trade,1489,144,07:40:40.949440000,12-------PH---
PRU.L,Market Price,2021-06-07T07:40:40.999022940Z,+1,Trade,1489,309,07:40:40.949440000,12-------PH---
PRU.L,Market Price,2021-06-07T07:40:40.999022940Z,+1,Trade,1489,200,07:40:40.949440000,12-------PH---
PRU.L,Market Price,2021-06-07T07:40:40.999022940Z,+1,Trade,1489,145,07:40:40.949440000,12-------PH---
PRU.L,Market Price,2021-06-07T07:40:40.999022940Z,+1,Trade,1489,25,07:40:40.949440000,12-------PH---
PRU.L,Market Price,2021-06-07T07:41:16.199352537Z,+1,Trade,1488.5,751,07:41:16.150728000,12-------PH---
PRU.L,Market Price,2021-06-07T07:41:16.546927711Z,+1,Trade,1489,263,07:41:16.167307000,47------MP----
PRU.L,Market Price,2021-06-07T07:41:44.479122970Z,+1,Trade,1489,213,07:41:44.431771000,12-------PH---
PRU.L,Market Price,2021-06-07T07:41:44.479122970Z,+1,Trade,1489,148,07:41:44.431771000,12-------PH---
PRU.L,Market Price,2021-06-07T07:42:10.918957431Z,+1,Trade,1488.5,1000,07:42:10.283846000,45------MP----
PRU.L,Market Price,2021-06-07T07:43:08.234867160Z,+1,Trade,1490,118,07:43:08.187858000,12-------PH---
PRU.L,Market Price,2021-06-07T07:43:08.239150566Z,+1,Trade,1490.5,350,07:43:08.188084000,12-------PH---
PRU.L,Market Price,2021-06-07T07:43:08.239150566Z,+1,Trade,1490.5,107,07:43:08.188084000,12-------PH---
PRU.L,Market Price,2021-06-07T07:43:08.239150566Z,+1,Trade,1490.5,297,07:43:08.188084000,12-------PH---
PRU.L,Market Price,2021-06-07T07:44:04.139514634Z,+1,Trade,1490,220,07:44:04.092126000,12-------PH---
PRU.L,Market Price,2021-06-07T07:44:05.343271100Z,+1,Trade,1490,118,07:44:05.294993000,12-------PH---
PRU.L,Market Price,2021-06-07T07:45:08.247082252Z,+1,Trade,1491,1,07:45:08.180000000,47------MP----
PRU.L,Market Price,2021-06-07T07:45:20.934832540Z,+1,Trade,1490,1353,07:45:19.667689000,45------MP----
PRU.L,Market Price,2021-06-07T07:46:07.906956127Z,+1,Trade,1490,150,07:46:07.856155000,12-------PH---
PRU.L,Market Price,2021-06-07T07:46:07.907791253Z,+1,Trade,1490,200,07:46:07.856164000,12-------PH---
PRU.L,Market Price,2021-06-07T07:47:44.066904927Z,+1,Trade,1489.49,440,07:47:41.893000000,45------MP----
PRU.L,Market Price,2021-06-07T07:48:12.791172943Z,+1,Trade,1489,200,07:48:12.742112000,12-------PH---
PRU.L,Market Price,2021-06-07T07:48:59.219136412Z,+1,Trade,1488,42,07:48:59.170938000,12-------PH---
PRU.L,Market Price,2021-06-07T07:49:03.067218654Z,+1,Trade,1488,247,07:49:03.017575000,12-------PH---
PRU.L,Market Price,2021-06-07T07:49:15.027679181Z,+1,Trade,1488,2,07:49:14.980465000,12-------PH---
PRU.L,Market Price,2021-06-07T07:49:23.487498036Z,+1,Trade,1487.49,350,07:49:22.281000000,45------MP----
PRU.L,Market Price,2021-06-07T07:50:13.931139668Z,+1,Trade,1488,245,07:50:13.881654000,12-------PH---
PRU.L,Market Price,2021-06-07T07:50:13.931139668Z,+1,Trade,1488,145,07:50:13.881654000,12-------PH---
PRU.L,Market Price,2021-06-07T07:50:13.931139668Z,+1,Trade,1488,95,07:50:13.881654000,12-------PH---
PRU.L,Market Price,2021-06-07T07:50:13.931139668Z,+1,Trade,1488,81,07:50:13.881868000,12-------PH---
PRU.L,Market Price,2021-06-07T07:50:13.931139668Z,+1,Trade,1488,128,07:50:13.881868000,12-------PH---
PRU.L,Market Price,2021-06-07T07:50:23.063747873Z,+1,Trade,1488,192,07:50:23.015809000,12-------PH---
PRU.L,Market Price,2021-06-07T07:50:24.767272623Z,+1,Trade,1488.0051,40,07:50:23.598000000,45------MP----
PRU.L,Market Price,2021-06-07T07:51:00.190856161Z,+1,Trade,1487.5,1,07:51:00.141764000,12-------PH---
PRU.L,Market Price,2021-06-07T07:51:08.215394744Z,+1,Trade,14.86625,400,07:51:08.088000000,45------MP----
PRU.L,Market Price,2021-06-07T07:51:13.546962112Z,+1,Trade,1486.99,135,07:51:11.898000000,45------MP----
PRU.L,Market Price,2021-06-07T07:51:39.942957164Z,+1,Trade,1486.5,350,07:51:39.892125000,12-------PH---
PRU.L,Market Price,2021-06-07T07:51:39.942957164Z,+1,Trade,1486.5,204,07:51:39.892125000,12-------PH---
PRU.L,Market Price,2021-06-07T07:51:39.942957164Z,+1,Trade,1486.5,753,07:51:39.892125000,12-------PH---
PRU.L,Market Price,2021-06-07T07:52:29.099084386Z,+1,Trade,1487,39,07:52:29.051899000,12-------PH---
PRU.L,Market Price,2021-06-07T07:52:29.099084386Z,+1,Trade,1487,81,07:52:29.052047000,12-------PH---
PRU.L,Market Price,2021-06-07T07:52:29.103095540Z,+1,Trade,1487,153,07:52:29.052047000,12-------PH---
PRU.L,Market Price,2021-06-07T07:52:29.103095540Z,+1,Trade,1487,39,07:52:29.052053000,12-------PH---
PRU.L,Market Price,2021-06-07T07:53:28.219293534Z,+1,Trade,1487.5,112,07:53:28.169579000,12-------PH---
PRU.L,Market Price,2021-06-07T07:55:53.375563767Z,+1,Trade,1488,350,07:55:53.324238000,12-------PH---
PRU.L,Market Price,2021-06-07T07:55:53.375563767Z,+1,Trade,1488,87,07:55:53.324238000,12-------PH---
PRU.L,Market Price,2021-06-07T07:55:53.375563767Z,+1,Trade,1488,137,07:55:53.324266000,12-------PH---
PRU.L,Market Price,2021-06-07T07:55:53.375563767Z,+1,Trade,1488,53,07:55:53.324266000,12-------PH---
PRU.L,Market Price,2021-06-07T07:55:53.407419956Z,+1,Trade,1487.5,100,07:55:53.358747000,12-------PH---
PRU.L,Market Price,2021-06-07T07:56:15.331170848Z,+1,Trade,1488,350,07:56:15.281290000,12-------PH---
PRU.L,Market Price,2021-06-07T07:56:15.331170848Z,+1,Trade,1488,558,07:56:15.281290000,12-------PH---
PRU.L,Market Price,2021-06-07T07:56:15.331170848Z,+1,Trade,1487.5,48,07:56:15.281806000,12-------PH---
PRU.L,Market Price,2021-06-07T07:56:15.331170848Z,+1,Trade,1487.5,350,07:56:15.281806000,12-------PH---
PRU.L,Market Price,2021-06-07T07:56:15.331170848Z,+1,Trade,1487.5,29,07:56:15.282112000,12-------PH---
PRU.L,Market Price,2021-06-07T07:56:36.571781023Z,+1,Trade,1487,19,07:56:36.523233000,12-------PH---
PRU.L,Market Price,2021-06-07T07:56:36.571781023Z,+1,Trade,1487,255,07:56:36.523233000,12-------PH---
PRU.L,Market Price,2021-06-07T07:56:36.634844884Z,+1,Trade,1486.5,128,07:56:36.585396000,12-------PH---
PRU.L,Market Price,2021-06-07T07:56:36.635495653Z,+1,Trade,1486.5,244,07:56:36.585396000,12-------PH---
PRU.L,Market Price,2021-06-07T07:57:47.207494018Z,+1,Trade,1485.5,43,07:57:47.159456000,12-------PH---
PRU.L,Market Price,2021-06-07T07:57:47.242869617Z,+1,Trade,1486,132,07:57:47.175578000,45-1----MP----
PRU.L,Market Price,2021-06-07T07:58:00.367638952Z,+1,Trade,1486,399,07:58:00.316796000,12-------PH---
PRU.L,Market Price,2021-06-07T07:58:00.367638952Z,+1,Trade,1486,48,07:58:00.316796000,12-------PH---
PRU.L,Market Price,2021-06-07T07:58:51.190886568Z,+1,Trade,14.86062,204,07:58:51.081000000,45------MP----
PRU.L,Market Price,2021-06-07T08:00:00.819452993Z,+1,Trade,1486.5,1,08:00:00.746000000,47------MP----
PRU.L,Market Price,2021-06-07T08:00:02.883379666Z,+1,Trade,1485.5,175,08:00:02.832196000,12-------PH---
PRU.L,Market Price,2021-06-07T08:00:02.883379666Z,+1,Trade,1485.5,33,08:00:02.832196000,12-------PH---
PRU.L,Market Price,2021-06-07T08:00:02.887358604Z,+1,Trade,1486,119,08:00:02.823983000,45-1----MP----
PRU.L,Market Price,2021-06-07T08:00:28.583460532Z,+1,Trade,1485.5,114,08:00:28.516281000,45-1----MP----
PRU.L,Market Price,2021-06-07T08:00:28.631245403Z,+1,Trade,1485,204,08:00:28.583405000,12-------PH---
PRU.L,Market Price,2021-06-07T08:00:28.631245403Z,+1,Trade,1485,13,08:00:28.583405000,12-------PH---
PRU.L,Market Price,2021-06-07T08:01:06.163354958Z,+1,Trade,14.85125,540,08:01:06.053000000,45------MP----
PRU.L,Market Price,2021-06-07T08:02:01.586941784Z,+1,Trade,1486,98,08:02:01.248707000,47------MP----
PRU.L,Market Price,2021-06-07T08:04:29.086933611Z,+1,Trade,1485,174,08:04:29.039139000,12-------PH---
PRU.L,Market Price,2021-06-07T08:04:29.122871985Z,+1,Trade,1485,146,08:04:29.066594000,45-1----MP----
PRU.L,Market Price,2021-06-07T08:04:29.127658899Z,+1,Trade,1485,128,08:04:29.066594000,45-1----MP----
PRU.L,Market Price,2021-06-07T08:04:29.127658899Z,+1,Trade,1485,125,08:04:29.066594000,45-1----MP----
PRU.L,Market Price,2021-06-07T08:04:29.322887609Z,+1,Trade,1485,152,08:04:29.143353000,47------MP----
PRU.L,Market Price,2021-06-07T08:05:03.074871300Z,+1,Trade,1485.5,350,08:05:03.024937000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:03.075497484Z,+1,Trade,1485.5,148,08:05:03.024937000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:03.075497484Z,+1,Trade,1485.5,321,08:05:03.024937000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:03.075497484Z,+1,Trade,1485.5,119,08:05:03.024937000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:03.075497484Z,+1,Trade,1485.5,309,08:05:03.024937000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:03.079032912Z,+1,Trade,1486,115,08:05:03.026787000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:03.079032912Z,+1,Trade,1486,324,08:05:03.026787000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:03.079032912Z,+1,Trade,1486,138,08:05:03.026787000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:03.079032912Z,+1,Trade,1486.5,138,08:05:03.030726000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:03.079032912Z,+1,Trade,1486.5,944,08:05:03.030726000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:03.079473032Z,+1,Trade,1486.5,586,08:05:03.030748000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:03.243757211Z,+1,Trade,1486.5,26,08:05:03.193837000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:03.243757211Z,+1,Trade,1486.5,192,08:05:03.193837000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:03.507601192Z,+1,Trade,1486.5,350,08:05:03.459672000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:03.507601192Z,+1,Trade,1486.5,200,08:05:03.459672000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:06.138848540Z,+1,Trade,1486.5,660,08:05:06.089187000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:07.187441756Z,+1,Trade,1486.5,660,08:05:07.139473000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:13.131343108Z,+1,Trade,1487,139,08:05:13.081377000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:13.179120772Z,+1,Trade,1487.5,221,08:05:13.129891000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:13.179120772Z,+1,Trade,1487.5,138,08:05:13.130171000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:23.859245138Z,+1,Trade,1487,1,08:05:23.807420000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:23.859245138Z,+1,Trade,1487,1227,08:05:23.807420000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:23.859245138Z,+1,Trade,1487,275,08:05:23.807420000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:23.882882350Z,+1,Trade,1487,275,08:05:23.832886000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:23.883131583Z,+1,Trade,1487.5,192,08:05:23.834763000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:23.931878540Z,+1,Trade,1487,2,08:05:23.818922000,47------MP----
PRU.L,Market Price,2021-06-07T08:05:39.746918402Z,+1,Trade,1487.5,51,08:05:39.698783000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:39.747397767Z,+1,Trade,1487.5,187,08:05:39.698903000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:39.747397767Z,+1,Trade,1487.5,238,08:05:39.698903000,12-------PH---
PRU.L,Market Price,2021-06-07T08:05:39.751386785Z,+1,Trade,1487.5,350,08:05:39.699497000,12-------PH---
PRU.L,Market Price,2021-06-07T08:06:57.002965741Z,+1,Trade,1487.5051,600,08:06:56.475000000,45------MP----
PRU.L,Market Price,2021-06-07T08:06:59.491025187Z,+1,Trade,1488,846,08:06:59.017666000,47------MP----
PRU.L,Market Price,2021-06-07T08:07:03.467000416Z,+1,Trade,1488,163,08:07:03.419069000,12-------PH---
PRU.L,Market Price,2021-06-07T08:07:03.467585169Z,+1,Trade,1488,127,08:07:03.419069000,12-------PH---
PRU.L,Market Price,2021-06-07T08:07:03.467585169Z,+1,Trade,1488,149,08:07:03.419069000,12-------PH---
PRU.L,Market Price,2021-06-07T08:07:03.467585169Z,+1,Trade,1488,350,08:07:03.419069000,12-------PH---
PRU.L,Market Price,2021-06-07T08:07:08.787192003Z,+1,Trade,1488.5,722,08:07:08.636691000,47------MP----
PRU.L,Market Price,2021-06-07T08:07:39.779103588Z,+1,Trade,1488.5,163,08:07:39.731439000,12-------PH---
PRU.L,Market Price,2021-06-07T08:07:39.779103588Z,+1,Trade,1489,350,08:07:39.731647000,12-------PH---
PRU.L,Market Price,2021-06-07T08:07:39.782935173Z,+1,Trade,1489,318,08:07:39.731647000,12-------PH---
PRU.L,Market Price,2021-06-07T08:07:47.555858847Z,+1,Trade,1489,50,08:07:46.730364000,45------MP----
PRU.L,Market Price,2021-06-07T08:08:11.163213661Z,+1,Trade,1489,243,08:08:11.112213000,12-------PH---
PRU.L,Market Price,2021-06-07T08:08:11.163213661Z,+1,Trade,1489,637,08:08:11.113882000,12-------PH---
PRU.L,Market Price,2021-06-07T08:08:11.163213661Z,+1,Trade,1489,350,08:08:11.113882000,12-------PH---
PRU.L,Market Price,2021-06-07T08:08:11.451030146Z,+1,Trade,1489,130,08:08:11.393461000,45-1----MP----
PRU.L,Market Price,2021-06-07T08:08:11.451030146Z,+1,Trade,1489,58,08:08:11.393461000,45-1----MP----
PRU.L,Market Price,2021-06-07T08:08:54.167221064Z,+1,Trade,1489.5,13,08:08:54.117032000,12-------PH---
PRU.L,Market Price,2021-06-07T08:10:33.138870886Z,+1,Trade,1489.51,295,08:10:31.272000000,45------MP----
PRU.L,Market Price,2021-06-07T08:10:38.059772521Z,+1,Trade,1489.5,297,08:10:37.987475000,45-1----MP----
PRU.L,Market Price,2021-06-07T08:11:32.019729116Z,+1,Trade,1490,1222,08:11:31.970920000,12-------PH---
